"","Id","SalePrice","MSSubClass","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorch","MSZoning","LotShape","LandContour","LandSlope","Neighborhood","Condition1","BldgType","HouseStyle","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","HeatingQC","CentralAir","Electrical","KitchenQual","Functional","GarageType","GarageFinish","GarageCond","PavedDrive","SaleCondition"
"1298",1298,140000,2.91019096985807,-0.685467035345083,-0.0718115086600481,-0.517022653386024,1.11685259580759,1.02367789466132,-0.119764268091316,0.226618519235704,-1.28373575838794,-1.16349044243695,-0.234427281082408,-0.794890864438069,-0.843920558444496,1.10743069712304,0.789470016700575,-0.761359798323593,-1.06210060736962,-0.211381153187867,-0.933809821887902,-0.950900669936958,1.07307134289445,0.31161787088171,0.24330535576315,-0.751918199272585,-0.0401514257025144,-0.359201822854257,-0.270115801243134,"RM","Reg","Lvl","Gtl","Edwards","Norm","TwnhsE","SFoyer","Gable","CompShg","VinylSd","VinylSd","BrkFace","TA","TA","PConc","Gd","TA","Gd","GLQ","Gd","Y","SBrkr","TA","Typ","Basment","Fin","TA","Y","Partial"
"1299",1299,160000,0.0733498308209929,5.34703489781899,2.82045890909638,-0.517022653386024,1.21618079271793,1.12055174261346,3.82354472069052,11.4018461782738,-0.229119669951109,11.5170030228616,9.12955311401067,1.38137056987439,7.85288363095089,3.0345449018902,0.789470016700575,1.22716489855019,0.163723018527333,-0.211381153187867,3.3728401689489,3.70266908908413,1.19457938027106,0.31161787088171,4.42001152354521,0.955454215683602,3.70290424328987,-0.359201822854257,-0.270115801243134,"RL","IR3","Bnk","Gtl","Edwards","Feedr","1Fam","2Story","Hip","ClyTile","Stucco","Stucco","Stone","Ex","TA","PConc","Ex","TA","Gd","GLQ","Ex","Y","SBrkr","Ex","Typ","Attchd","Fin","TA","Y","Partial"
"1300",1300,154000,-0.872263882191367,-0.302249073902969,-0.794879113099154,1.2802465702892,-0.406179756817594,0.442434806948519,-0.572637289211919,-0.227231220890033,-1.28373575838794,0.429834190358969,0.215664594261845,-0.794890864438069,-0.512794972239946,1.10743069712304,-1.02568939177634,1.22716489855019,0.163723018527333,-0.211381153187867,-0.318574108911216,-0.950900669936958,-0.790051896880187,-1.02650592761034,-0.785670407856171,0.987367718766895,-0.704241947620518,-0.359201822854257,-0.270115801243134,"RL","Reg","Lvl","Gtl","NAmes","Norm","1Fam","1Story","Hip","CompShg","BrkFace","BrkFace","None","TA","TA","CBlock","TA","TA","No","LwQ","Ex","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","Y","Normal"
"1301",1301,225000,0.0733498308209929,0.0245632111229592,0.651256095779058,-0.517022653386024,0.918196201986916,0.684619426828855,1.32722026280622,0.548917610049634,-0.641008356851332,-0.181054223931883,-0.407738520439103,1.44551301214886,0.889731217603468,-0.819683507644112,0.789470016700575,1.22716489855019,0.163723018527333,-0.211381153187867,1.52713303001884,0.600289249736739,0.830055268141239,0.31161787088171,0.0796046660964399,-0.751918199272585,-0.704241947620518,-0.359201822854257,-0.270115801243134,"RL","IR1","Lvl","Gtl","Gilbert","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","No","GLQ","Ex","Y","SBrkr","Gd","Typ","Attchd","Fin","TA","Y","Normal"
"1302",1302,177500,0.309753259074083,-0.302249073902969,-0.0718115086600481,1.2802465702892,-0.969039539309511,-1.68878984799844,-0.572637289211919,0.226618519235704,-0.776795836049207,-0.652897140940116,-1.05959571921354,0.90259305432565,-0.0408458608679422,-0.819683507644112,-1.02568939177634,-0.761359798323593,0.163723018527333,-0.211381153187867,0.29666160406547,2.15147916941044,-1.47859744201429,-1.02650592761034,-1.21596936355152,-0.751918199272585,-0.704241947620518,-0.359201822854257,3.74728706557912,"RL","IR1","Bnk","Gtl","Crawfor","Norm","1Fam","2Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","CBlock","TA","TA","No","BLQ","Fa","Y","SBrkr","Gd","Typ","Attchd","Unf","TA","P","Normal"
"1303",1303,290000,0.0733498308209929,-0.0397572937779133,1.37432370021816,-0.517022653386024,0.752649207136352,0.442434806948519,1.58679382369242,0.649773107855353,-0.321907780736324,0.245200005442704,0.104434992883668,2.23583953303076,1.92307140903491,1.10743069712304,0.789470016700575,1.22716489855019,1.38954664442428,-0.211381153187867,0.911897317042156,0.600289249736739,0.627541872513561,1.64974166937376,1.73532021301117,1.71339991391182,0.473009432143216,-0.359201822854257,-0.270115801243134,"RL","Reg","Lvl","Gtl","NoRidge","Norm","1Fam","2Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","No","GLQ","Ex","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","Y","Normal"
"1304",1304,232000,-0.872263882191367,-0.183226083525654,0.651256095779058,-0.517022653386024,1.11685259580759,0.975240970685258,0.686570623172197,-0.972684900323611,2.3734736813415,1.27322491158141,1.17275651309733,-0.794890864438069,0.191322653597317,-0.819683507644112,0.789470016700575,-0.761359798323593,0.163723018527333,-0.211381153187867,0.29666160406547,-0.950900669936958,1.07307134289445,1.64974166937376,1.68854858739211,0.907583961058662,0.186243070405896,-0.359201822854257,-0.270115801243134,"RL","Reg","Lvl","Gtl","Somerst","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Av","Unf","Ex","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","Y","Normal"
"1305",1305,130000,2.43738411335189,-0.716725598474479,0.651256095779058,-0.517022653386024,1.08374319683748,0.926804046709191,0.0735351921430879,-0.972684900323611,0.925073903230833,-0.185613092695248,-0.482753832996478,0.881975840737427,0.366400549751448,-0.819683507644112,0.789470016700575,-0.761359798323593,0.163723018527333,-0.211381153187867,0.29666160406547,-0.950900669936958,1.03256866376892,0.31161787088171,-0.434883215713221,-0.751918199272585,-0.100523291331424,-0.359201822854257,-0.270115801243134,"RM","Reg","Lvl","Gtl","Edwards","Norm","TwnhsE","2Story","Gable","CompShg","VinylSd","VinylSd","Stone","Gd","TA","PConc","Gd","TA","No","Unf","Ex","Y","SBrkr","Gd","Maj1","Detchd","Unf","TA","Y","Normal"
"1306",1306,325000,-0.872263882191367,0.266115761459413,2.09739130465727,-0.517022653386024,1.1499619947777,1.07211481863739,1.08421522708297,2.47394211164576,-1.10268578612411,1.35528454932198,1.2658789700651,-0.794890864438069,0.259831395570673,1.10743069712304,0.789470016700575,-0.761359798323593,-1.06210060736962,-0.211381153187867,-0.318574108911216,2.15147916941044,1.11357402201999,0.31161787088171,1.71661156276354,2.47134561214003,0.835240625916672,-0.359201822854257,-0.270115801243134,"RL","IR1","Lvl","Gtl","NridgHt","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","Stone","Gd","TA","PConc","Ex","TA","No","GLQ","Ex","Y","SBrkr","Ex","Typ","Attchd","Fin","TA","Y","Normal"
"1307",1307,202500,1.49177040033953,-0.356851371677074,0.651256095779058,-0.517022653386024,1.11685259580759,1.02367789466132,-0.0534901674395203,-0.972684900323611,1.81221876732362,0.707925184924208,0.531246253985977,-0.794890864438069,-0.280626457774686,-0.819683507644112,0.789470016700575,-0.761359798323593,-1.06210060736962,-0.211381153187867,-0.318574108911216,0.600289249736739,1.07307134289445,0.31161787088171,0.00477006510594384,0.301227402476091,-0.175988123367561,-0.359201822854257,-0.270115801243134,"RL","IR1","Lvl","Gtl","NridgHt","Norm","TwnhsE","1Story","Gable","CompShg","VinylSd","VinylSd","Stone","Gd","TA","PConc","Gd","TA","No","Unf","Ex","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","Y","Partial"
"1308",1308,138000,-0.872263882191367,-0.244941708165743,-0.794879113099154,-0.517022653386024,0.752649207136352,0.490871730924586,-0.572637289211919,0.662928172786534,-0.731533342983249,-0.153701011351696,-0.446539544175676,-0.794890864438069,-0.999968248494917,1.10743069712304,-1.02568939177634,-0.761359798323593,0.163723018527333,-0.211381153187867,-0.933809821887902,-0.950900669936958,0.870557947266774,0.31161787088171,0.0328330404773799,-0.751918199272585,0.261707902442033,-0.359201822854257,-0.270115801243134,"RL","Reg","Lvl","Gtl","CollgCr","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","TA","Gd","PConc","Gd","Gd","No","ALQ","Ex","Y","SBrkr","TA","Typ","Detchd","Unf","TA","Y","Normal"
"1309",1309,147000,-0.872263882191367,0.148595586617165,-0.794879113099154,1.2802465702892,-0.770383145488835,0.975240970685258,-0.572637289211919,-0.656963341975272,-0.894478318020699,-0.304143680542726,-0.105090535293829,-0.794890864438069,-0.748769527925947,1.10743069712304,-1.02568939177634,-0.761359798323593,-1.06210060736962,-0.211381153187867,-0.318574108911216,-0.950900669936958,-1.23558136726108,0.31161787088171,0.257336843448868,-0.751918199272585,-0.160895156960333,-0.359201822854257,-0.270115801243134,"RM","Reg","Lvl","Gtl","OldTown","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","None","TA","TA","CBlock","TA","TA","No","GLQ","Ex","Y","SBrkr","Gd","Typ","Attchd","Unf","TA","Y","Normal"
"1310",1310,179200,-0.872263882191367,-0.337014206614189,-0.0718115086600481,-0.517022653386024,0.653321010226014,0.297124035020318,-0.0866272177654181,1.65832808591255,-1.1072120354307,0.502776090572802,0.339827870218881,-0.794890864438069,-0.421449982942138,1.10743069712304,0.789470016700575,-0.761359798323593,0.163723018527333,-0.211381153187867,-0.318574108911216,-0.950900669936958,0.506033835136954,0.31161787088171,0.107667641467876,0.141659887059625,0.0654993391480771,-0.359201822854257,-0.270115801243134,"RL","Reg","Lvl","Gtl","SawyerW","Norm","1Fam","1Story","Gable","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","Gd","TA","No","GLQ","Gd","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","Y","Normal"
"1311",1311,335000,-0.872263882191367,0.699627949475107,0.651256095779058,2.17888118212682,-0.406179756817594,0.829930198757056,-0.572637289211919,2.10998531521642,-0.161225930352172,1.92514314474255,1.912562699008,-0.794890864438069,0.735586548163418,1.10743069712304,0.789470016700575,-0.761359798323593,0.163723018527333,-0.211381153187867,0.29666160406547,2.15147916941044,-0.790051896880187,0.31161787088171,0.439746183363202,-0.751918199272585,2.42000209867554,2.29135865951834,-0.270115801243134,"RL","Reg","Lvl","Gtl","Crawfor","PosA","1Fam","1Story","Gable","CompShg","BrkFace","HdBoard","None","Gd","Gd","PConc","Gd","TA","Av","GLQ","TA","Y","SBrkr","Ex","Typ","Attchd","Fin","TA","Y","Normal"
"1312",1312,203000,-0.872263882191367,-0.17060243303109,0.651256095779058,-0.517022653386024,1.11685259580759,1.07211481863739,-0.130809951533282,1.05538760990009,-0.493905254386967,0.493658353046073,0.288093171903449,-0.794890864438069,-0.459510395149558,1.10743069712304,0.789470016700575,-0.761359798323593,0.163723018527333,-0.211381153187867,-0.318574108911216,-0.950900669936958,1.07307134289445,0.31161787088171,0.163793592210748,1.35437300422477,0.774868760287763,-0.359201822854257,-0.270115801243134,"RL","Reg","Lvl","Gtl","CollgCr","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","No","GLQ","Ex","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","Y","Partial"
"1313",1313,302000,0.0733498308209929,-0.0946601546590319,1.37432370021816,-0.517022653386024,0.620211611255901,0.248687111044251,1.28303752903836,0.0841053158145789,0.913758279964343,0.901677107367202,0.75111872182656,2.31372678436405,2.46352926238027,-0.819683507644112,0.789470016700575,1.22716489855019,1.38954664442428,-0.211381153187867,1.52713303001884,0.600289249736739,0.465531156011418,0.31161787088171,1.295666932192,3.23726968613907,-0.704241947620518,-0.359201822854257,-0.270115801243134,"RL","IR1","Lvl","Gtl","NoRidge","Norm","1Fam","2Story","Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace","Gd","TA","PConc","Ex","TA","No","GLQ","Ex","Y","SBrkr","Gd","Typ","Attchd","RFn","Gd","Y","Normal"
"1314",1314,333168,0.0733498308209929,0.426516272902243,2.09739130465727,-0.517022653386024,0.918196201986916,0.684619426828855,0.33863159475027,-0.972684900323611,1.86879688365607,0.764911044466265,0.670929939437642,1.90138251259958,2.06199191359199,-0.819683507644112,0.789470016700575,1.22716489855019,1.38954664442428,-0.211381153187867,2.14236874299553,0.600289249736739,0.830055268141239,1.64974166937376,1.43130464648728,4.57763681563738,-0.251452955403697,-0.359201822854257,-0.270115801243134,"RL","IR1","Lvl","Gtl","NoRidge","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","No","Unf","Ex","Y","SBrkr","Gd","Typ","BuiltIn","Fin","TA","Y","Normal"
"1315",1315,119000,-0.872263882191367,-0.233119559289882,-1.51794671753826,0.38161195845159,-0.571726751668158,-1.49504215209417,-0.572637289211919,0.632233021280445,-0.794900833275591,-0.249437255382352,-0.555182410638082,-0.794890864438069,-1.0798951141305,1.10743069712304,-1.02568939177634,-0.761359798323593,0.163723018527333,-0.211381153187867,-0.933809821887902,0.600289249736739,-0.911559934256794,-1.02650592761034,-0.902599471903821,-0.751918199272585,-0.160895156960333,-0.359201822854257,-0.270115801243134,"RL","Reg","Lvl","Gtl","Edwards","Norm","1Fam","1Story","Hip","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","CBlock","TA","TA","No","Rec","Ex","Y","SBrkr","TA","Typ","Detchd","Unf","TA","Y","Normal"
"1316",1316,206900,0.0733498308209929,0.055921961954693,-0.0718115086600481,-0.517022653386024,-0.075085767116467,-0.76848829245316,-0.572637289211919,0.123570510608121,-0.885425819407508,-0.240319517855622,-0.182692582766976,1.54172667556057,1.13522087634132,-0.819683507644112,0.789470016700575,1.22716489855019,1.38954664442428,-0.211381153187867,1.52713303001884,2.15147916941044,-0.38502510562483,0.31161787088171,0.481840646420356,1.48202701655794,-0.704241947620518,-0.359201822854257,-0.270115801243134,"RL","Reg","Lvl","Gtl","NAmes","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","Fa","TA","Mn","ALQ","TA","Y","SBrkr","TA","Typ","Attchd","Unf","TA","Y","Normal"
"1317",1317,295493,-0.872263882191367,-0.0291373973301057,1.37432370021816,-0.517022653386024,1.21618079271793,1.12055174261346,0.918529975453481,-0.972684900323611,2.38705242926129,1.28690151787151,1.20897080191813,-0.794890864438069,0.217964942142511,1.10743069712304,0.789470016700575,-0.761359798323593,0.163723018527333,-0.211381153187867,0.911897317042156,0.600289249736739,1.19457938027106,1.64974166937376,1.81015481400166,0.620362433309023,-0.0703373585169691,-0.359201822854257,-0.270115801243134,"RL","IR1","Lvl","Gtl","CollgCr","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","Stone","Gd","TA","PConc","Ex","TA","Gd","Unf","Ex","Y","SBrkr","Ex","Typ","Attchd","RFn","TA","Y","Normal"
"1318",1318,208900,1.49177040033953,-0.6298628605476,0.651256095779058,-0.517022653386024,1.1499619947777,1.07211481863739,-0.572637289211919,-0.972684900323611,1.77600877287085,0.671454234817292,0.489858495333632,-0.794890864438069,-0.311074787540622,-0.819683507644112,0.789470016700575,-0.761359798323593,-1.06210060736962,-0.211381153187867,-0.933809821887902,0.600289249736739,1.11357402201999,0.31161787088171,-0.0326472353893042,-0.751918199272585,2.93316295652127,-0.359201822854257,-0.270115801243134,"FV","Reg","Lvl","Gtl","Somerst","Norm","TwnhsE","1Story","Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Ex","Gd","No","Unf","Ex","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","Y","Partial"
"1319",1319,275000,-0.872263882191367,0.427217586818608,1.37432370021816,-0.517022653386024,0.984414999927141,0.829930198757056,0.410428537123049,-0.972684900323611,2.68352175884332,1.58550742187189,1.61508818369426,-0.794890864438069,0.516739177970755,-0.819683507644112,0.789470016700575,-0.761359798323593,0.163723018527333,-0.211381153187867,0.29666160406547,0.600289249736739,0.91106062639231,1.64974166937376,1.28631260706819,0.827800203350429,1.55970301346359,-0.359201822854257,-0.270115801243134,"RL","IR2","Lvl","Gtl","CollgCr","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Gd","Unf","Ex","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","Y","Normal"
"1320",1320,111000,-0.872263882191367,-0.0302394620558215,-1.51794671753826,-0.517022653386024,-0.571726751668158,-1.49504215209417,0.156377817957832,0.106030424033214,-0.441853387361114,-0.440909743443664,-0.555182410638082,-0.794890864438069,-1.0798951141305,-0.819683507644112,-1.02568939177634,-0.761359798323593,0.163723018527333,-0.211381153187867,-0.933809821887902,-0.950900669936958,-0.992565292507865,-1.02650592761034,-1.05226867388481,-0.751918199272585,-0.704241947620518,-0.359201822854257,-0.270115801243134,"RL","Reg","Bnk","Gtl","Edwards","Norm","1Fam","1Story","Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace","TA","TA","PConc","TA","TA","No","ALQ","Ex","Y","SBrkr","TA","Typ","Attchd","Unf","TA","Y","Normal"
"1321",1321,156500,-0.872263882191367,-0.212080141798942,-0.0718115086600481,-2.31429187706125,-0.47239855475782,-1.34973138016597,-0.572637289211919,-0.558300354991417,0.137506523883155,0.95866296690926,0.81578709472085,-0.794890864438069,-0.0712941906338779,1.10743069712304,-1.02568939177634,1.22716489855019,0.163723018527333,-0.211381153187867,-0.318574108911216,2.15147916941044,-0.871057255131258,0.31161787088171,-0.144899136875048,0.157616638601272,-0.704241947620518,-0.359201822854257,3.60380839176403,"RL","Reg","Lvl","Gtl","NAmes","Norm","1Fam","1Story","Hip","CompShg","BrkFace","BrkFace","None","TA","TA","CBlock","TA","TA","No","ALQ","Gd","Y","SBrkr","TA","Typ","Attchd","RFn","TA","Y","Normal"
"1322",1322,72500,-0.872263882191367,-0.389712938043875,-2.24101432197737,0.38161195845159,-0.737273746518722,-1.68878984799844,-0.572637289211919,-0.972684900323611,-1.28373575838794,-2.41034104921716,-1.144957971434,-0.794890864438069,-1.51378381329508,-0.819683507644112,-1.02568939177634,-0.761359798323593,-1.06210060736962,-0.211381153187867,-1.54904553486459,-0.950900669936958,-0.952062613382329,-1.02650592761034,-0.869859333970479,-0.751918199272585,-0.704241947620518,-0.359201822854257,-0.270115801243134,"RL","IR1","Lvl","Gtl","BrkSide","Feedr","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","None","TA","TA","CBlock",NA,NA,NA,NA,"TA","N","SBrkr","TA","Typ","Detchd","Unf","Fa","Y","Normal"
"1323",1323,190000,0.0733498308209929,-0.033144905423618,0.651256095779058,-0.517022653386024,0.686430409196126,0.345560958996385,-0.572637289211919,0.505067393612364,-1.1117382847373,-0.700765262955444,-0.262881365155895,1.17978003701176,0.775549980981209,1.10743069712304,0.789470016700575,1.22716489855019,0.163723018527333,-0.211381153187867,0.911897317042156,0.600289249736739,0.546536514262489,0.31161787088171,0.425714695677484,1.16289198572501,-0.115616257738651,-0.359201822854257,-0.270115801243134,"RL","IR1","Lvl","Gtl","NoRidge","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","None","Gd","TA","PConc","Gd","TA","No","GLQ","Ex","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","Y","Normal"
"1324",1324,82500,-0.635860453938277,-0.519656387976012,-1.51794671753826,1.2802465702892,-1.03525833724974,-1.68878984799844,-0.572637289211919,-0.358781870201841,-0.966898306926233,-1.4529786089106,-1.17599879042326,-0.794890864438069,-1.53662006061953,-0.819683507644112,-1.02568939177634,-0.761359798323593,-1.06210060736962,-0.211381153187867,-0.933809821887902,-0.950900669936958,-0.78195136105508,-2.36462972610238,-2.2122049892375,0.556535427142437,-0.704241947620518,-0.359201822854257,-0.270115801243134,"RL","Reg","HLS","Gtl","BrkSide","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","None","Fa","TA","CBlock","TA","TA","No","LwQ","Gd","Y","SBrkr","Fa","Typ",NA,NA,NA,"Y","Normal"
"1325",1325,147000,-0.872263882191367,-0.0531824458911795,1.37432370021816,-0.517022653386024,1.1499619947777,1.07211481863739,1.79113896736879,-0.972684900323611,2.77857299428183,1.68124366590254,1.63578206302044,-0.794890864438069,0.531963342853723,-0.819683507644112,0.789470016700575,-0.761359798323593,-1.06210060736962,-0.211381153187867,0.29666160406547,0.600289249736739,1.15407670114552,1.64974166937376,1.97385550366837,-0.751918199272585,0.0353134063336224,-0.359201822854257,-0.270115801243134,"RL","Reg","Lvl","Gtl","Somerst","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Ex","TA","Av","Unf","Ex","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","Y","Partial"
"1326",1326,55000,-0.635860453938277,-0.689374355736258,-1.51794671753826,-1.41565726522364,-1.63122751871177,-1.68878984799844,-0.572637289211919,-0.972684900323611,0.517711465637206,-0.595911281398059,-0.948366117835361,-0.794890864438069,-1.36915424690689,-0.819683507644112,-1.02568939177634,-0.761359798323593,-1.06210060736962,-0.211381153187867,-0.933809821887902,-0.950900669936958,-1.07357065075894,-2.36462972610238,-2.2122049892375,-0.751918199272585,-0.704241947620518,1.27694662305475,-0.270115801243134,"RM","Reg","Lvl","Gtl","IDOTRR","Norm","1Fam","1Story","Gable","CompShg","AsbShng","AsbShng","None","TA","TA","BrkTil","TA","Fa","No","Unf","Fa","N","SBrkr","TA","Typ",NA,NA,NA,"N","Normal"
"1327",1327,79000,-0.635860453938277,-0.625855352454088,-2.24101432197737,0.38161195845159,-1.33324292798075,1.02367789466132,-0.572637289211919,0.220040986770114,-1.28373575838794,-1.17032874558199,-1.00527428598234,-0.794890864438069,-1.41102070033505,-0.819683507644112,-1.02568939177634,-0.761359798323593,0.163723018527333,-0.211381153187867,-0.318574108911216,-0.950900669936958,-0.919660470081901,-2.36462972610238,-2.2122049892375,-0.751918199272585,-0.704241947620518,4.32018273244551,-0.270115801243134,"RH","Reg","Bnk","Mod","Edwards","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","None","TA","TA","BrkTil","TA","TA","No","Rec","Ex","Y","SBrkr","Gd","Typ",NA,NA,NA,"Y","Normal"
"1328",1328,130500,-0.872263882191367,-0.392418006006996,-0.794879113099154,3.07751579396443,0.355336419494999,1.12055174261346,-0.572637289211919,0.43271453649087,-0.887688944060806,-0.550322593764413,-0.896631419519929,-0.794890864438069,-1.33109383469947,-0.819683507644112,-1.02568939177634,-0.761359798323593,0.163723018527333,-0.211381153187867,-0.933809821887902,0.600289249736739,0.141509723007133,-1.02650592761034,-0.977434072894317,-0.751918199272585,-0.704241947620518,-0.359201822854257,-0.270115801243134,"RL","Reg","Lvl","Gtl","Mitchel","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","Gd","Gd","CBlock","TA","TA","No","ALQ","Ex","Y","SBrkr","Gd","Typ","Attchd","Unf","TA","Y","Normal"
"1329",1329,256000,-0.163053597432097,-0.00769722902981482,-0.0718115086600481,1.2802465702892,-1.69744631665199,-1.68878984799844,-0.572637289211919,0.108222934855077,1.01786201401605,1.03160486712309,1.08998099579264,1.97239735940346,2.42927489139359,-0.819683507644112,0.789470016700575,-0.761359798323593,2.61537027032123,-0.211381153187867,0.911897317042156,2.15147916941044,-2.36965638277608,0.31161787088171,0.21991954295362,-0.751918199272585,7.55161067713285,-0.359201822854257,8.33860462766168,"RM","Reg","Lvl","Gtl","OldTown","Norm","1Fam","1.5Fin","Gable","CompShg","BrkFace","Wd Sdng","None","Gd","Gd","BrkTil","Gd","TA","No","LwQ","Ex","Y","SBrkr","TA","Mod","Detchd","Unf","TA","Y","Normal"
"1330",1330,176500,0.0733498308209929,-0.143551753399882,0.651256095779058,-0.517022653386024,0.885086803016803,0.636182502852788,-0.572637289211919,-0.972684900323611,0.832285792445618,-0.279069902344221,-0.537075266227681,0.755981757698285,0.221770983363253,-0.819683507644112,0.789470016700575,1.22716489855019,0.163723018527333,-0.211381153187867,0.911897317042156,0.600289249736739,0.789552589015703,0.31161787088171,-0.0513558856369282,-0.751918199272585,-0.281638888218152,-0.359201822854257,-0.270115801243134,"RL","IR1","Lvl","Gtl","Gilbert","Norm","1Fam","2Story","Hip","CompShg","VinylSd","VinylSd","None","TA","TA","PConc","Gd","TA","No","Unf","Gd","Y","SBrkr","TA","Typ","Attchd","Fin","TA","Y","Normal"
"1331",1331,227000,-0.872263882191367,-0.0517798180584502,1.37432370021816,-0.517022653386024,1.1499619947777,1.02367789466132,1.6917278163911,-0.972684900323611,2.31010619104916,1.20940074889431,1.10032793545572,-0.794890864438069,0.13803807650693,-0.819683507644112,0.789470016700575,-0.761359798323593,0.163723018527333,-0.211381153187867,0.29666160406547,0.600289249736739,1.11357402201999,1.64974166937376,1.64645412433495,0.396967911725971,-0.025058459295287,-0.359201822854257,-0.270115801243134,"RL","Reg","Lvl","Gtl","Somerst","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","Stone","Gd","TA","PConc","Gd","Gd","Av","Unf","Ex","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","Y","Normal"
"1332",1332,132500,0.546156687327173,0.0263665897650398,-0.794879113099154,-0.517022653386024,0.156680025674322,-0.429429824620689,-0.572637289211919,0.0862978266364424,-0.315118406776431,-0.333776327504596,-0.539662001143453,-0.794890864438069,-1.06847699046827,-0.819683507644112,-1.02568939177634,-0.761359798323593,0.163723018527333,-0.211381153187867,-0.318574108911216,-0.950900669936958,-0.101506351746081,0.31161787088171,0.481840646420356,-0.751918199272585,-0.704241947620518,-0.359201822854257,-0.270115801243134,"RL","IR1","Lvl","Gtl","CollgCr","Norm","1Fam","SLvl","Gable","CompShg","MetalSd","MetalSd","None","TA","TA","CBlock","TA","TA","Av","ALQ","Gd","Y","SBrkr","TA","Typ","Detchd","Unf","TA","Y","Normal"
"1333",1333,100000,-0.872263882191367,-0.164290607783808,-1.51794671753826,0.38161195845159,-1.10147713518996,-1.3012944561899,-0.572637289211919,0.54014756676218,-0.998582052072404,-0.550322593764413,-0.896631419519929,-0.794890864438069,-1.33109383469947,1.10743069712304,-1.02568939177634,-0.761359798323593,-1.06210060736962,-0.211381153187867,-2.16428124784127,0.600289249736739,-0.830554576005722,-1.02650592761034,-0.865182171408573,-0.751918199272585,-0.704241947620518,-0.359201822854257,-0.270115801243134,"RL","Reg","Lvl","Mod","Edwards","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","None","TA","TA","CBlock","TA","TA","Mn","ALQ","Ex","Y","SBrkr","TA","Typ","Detchd","Unf","Fa","Y","Normal"
